year,month,adm1,lc_class,lc_name,ndvi,temp_c,soil_moisture,precip_mm
2019.0,4.0,Thueringen,3,grassland,0.6659315377675882,8.933820269938836,0.3179410085970506,34.762955442407566
2019.0,4.0,Thueringen,4,other,0.5647869852073735,9.0411585181091,0.31253935924536674,33.883805806181186
2019.0,5.0,Baden-Wuerttemberg,1,forest,0.7664096498359491,10.432193090302368,0.40404413681189777,135.02008253527768
2019.0,5.0,Baden-Wuerttemberg,2,cropland,0.6905211082906074,10.935632670990607,0.4012956043923435,124.43620269821908
2019.0,5.0,Baden-Wuerttemberg,3,grassland,0.7343048115373809,10.298045811577357,0.4113892526706137,143.05064241680532
2019.0,5.0,Baden-Wuerttemberg,4,other,0.5793307624902476,11.176770920159955,0.39729193908025806,125.45091686268393
2019.0,5.0,Bayern,1,forest,0.7360272886536423,10.22260071027791,0.36530023764031,152.0539538585129
2019.0,5.0,Bayern,2,cropland,0.6660563828912776,11.042257696787242,0.3693414459212127,133.10134360938005
2019.0,5.0,Bayern,3,grassland,0.7133891177716287,9.974711863908176,0.37726561600870095,176.1299320620254
2019.0,5.0,Bayern,4,other,0.5745749159128342,10.648418722036615,0.36831908869716673,156.68551697648263
2019.0,5.0,Berlin,1,forest,0.6204563458327951,12.8258553057125,0.26828679908602976,40.381188784812224
2019.0,5.0,Berlin,2,cropland,0.6763301242236025,12.658263896051388,0.2771733955516504,44.559110077808405
2019.0,5.0,Berlin,3,grassland,0.6366788153469016,12.699608125842193,0.273949898300943,43.452185208272546
2019.0,5.0,Berlin,4,other,0.4800005895818736,12.84211819497186,0.2619229482905291,40.09901092556795
2019.0,5.0,Brandenburg,1,forest,0.6904050909732122,12.585301586845706,0.3156399310882644,51.386280428191824
2019.0,5.0,Brandenburg,2,cropland,0.6766217927509438,12.494659674184618,0.32025822112630303,53.79674014479721
2019.0,5.0,Brandenburg,3,grassland,0.6877012205005905,12.575992996765235,0.336973799755489,52.08643154259239
2019.0,5.0,Brandenburg,4,other,0.5934938518273984,12.595911130688021,0.3271427271711416,53.64497742601168
2019.0,5.0,Bremen,1,forest,0.64943575897267,11.630880297331643,0.352944162588763,47.76306107744163
2019.0,5.0,Bremen,2,cropland,0.7493605922551254,11.68536655637649,0.3364474095967607,46.078211579481156
2019.0,5.0,Bremen,3,grassland,0.7444853156348166,11.637212580303576,0.3447803419434221,47.19020425930795
2019.0,5.0,Bremen,4,other,0.494073551351674,11.604748655035523,0.3405029891917156,49.203475909758225
2019.0,5.0,Hamburg,1,forest,0.6347437981597239,11.433814307680947,0.3018738515413087,81.02816576176889
2019.0,5.0,Hamburg,2,cropland,0.7125077007620164,11.537266067653785,0.38003229066748506,76.90166078782693
2019.0,5.0,Hamburg,3,grassland,0.7086512795614339,11.515279365726446,0.3588568842165434,78.68052688951154
2019.0,5.0,Hamburg,4,other,0.45190467990916183,11.49645139306219,0.34499815105498133,81.01003959426765
2019.0,5.0,Hessen,1,forest,0.7922381943590642,10.754997812751462,0.3492627576200413,83.10265597954319
2019.0,5.0,Hessen,2,cropland,0.7460598338431366,10.947837453951665,0.3477983020542371,81.25635660844989
2019.0,5.0,Hessen,3,grassland,0.7717930220835503,10.609650110953577,0.35042196541268933,86.30990772421887
2019.0,5.0,Hessen,4,other,0.6177497091371016,11.463954166254723,0.3440634715939127,77.80213844927661
2019.0,5.0,Mecklenburg-Vorpommern,1,forest,0.723389218107862,11.65991114871564,0.2902016690538515,60.647546034633315
2019.0,5.0,Mecklenburg-Vorpommern,2,cropland,0.7154697678637794,11.556441252375723,0.301074845012193,61.36174589784747
2019.0,5.0,Mecklenburg-Vorpommern,3,grassland,0.716201132317311,11.631836943100767,0.2948628169812873,61.26249170019889
2019.0,5.0,Mecklenburg-Vorpommern,4,other,0.5746149330320746,11.601021969118266,0.30086853844024763,59.80809685231622
2019.0,5.0,Niedersachsen,1,forest,0.7185511798620456,11.409526502646635,0.3085918552269145,62.80915129502493
2019.0,5.0,Niedersachsen,2,cropland,0.6724501776275823,11.535380542179146,0.3227254243704382,57.91378373284922
2019.0,5.0,Niedersachsen,3,grassland,0.7251354189897031,11.466307267570276,0.36016028587081084,55.984796283485906
2019.0,5.0,Niedersachsen,4,other,0.5853751987560942,11.496211662839453,0.3477306370745317,58.04586891764457
2019.0,5.0,Nordrhein-Westfalen,1,forest,0.7269742346158006,10.787830453054772,0.3203752539405916,70.54091808357008
2019.0,5.0,Nordrhein-Westfalen,2,cropland,0.6747911255957184,11.456425889569054,0.29289523521040267,60.08015729503702
2019.0,5.0,Nordrhein-Westfalen,3,grassland,0.7252244047767505,10.869215247027658,0.3157786667129564,69.16182597697211
2019.0,5.0,Nordrhein-Westfalen,4,other,0.5772196380573813,11.510836391600007,0.3086342320218191,62.084933493745325
2019.0,5.0,Rheinland-Pfalz,1,forest,0.7788206201454785,10.716290732885788,0.3560413048175696,85.10620033840273
2019.0,5.0,Rheinland-Pfalz,2,cropland,0.7185395813142786,11.152533869900624,0.35771280664433097,81.45715702489892
2019.0,5.0,Rheinland-Pfalz,3,grassland,0.7315128387538614,10.764447816055048,0.3548829051117891,82.1618413969323
2019.0,5.0,Rheinland-Pfalz,4,other,0.6019587857421129,11.53935789022019,0.36656273098421865,82.73959397837784
2019.0,5.0,Saarland,1,forest,0.7663869518174986,11.175762829750255,0.361892364651439,90.74766820400134
2019.0,5.0,Saarland,2,cropland,0.7615095250440739,11.289658023707073,0.35984228641404653,89.10754476499865
2019.0,5.0,Saarland,3,grassland,0.7638827247343807,11.12768687115589,0.36338232272052434,90.92201657631034
2019.0,5.0,Saarland,4,other,0.6174529126453033,11.382426935089152,0.3584244060300221,88.67750575865487
2019.0,5.0,Sachsen,1,forest,0.7260817926646562,10.886821896058187,0.35023474450393444,85.75951001943807
2019.0,5.0,Sachsen,2,cropland,0.7265549788516008,11.356433855591607,0.34862626410047437,78.74507120534972
2019.0,5.0,Sachsen,3,grassland,0.7182962662582443,10.83328367685046,0.35201448889308135,84.0415473661987
2019.0,5.0,Sachsen,4,other,0.5852114566708246,11.564383750140387,0.34319366340128693,79.80555229719299
2019.0,5.0,Sachsen-Anhalt,1,forest,0.7242936216757474,11.899561433175469,0.33158456009391846,58.915126846640824
2019.0,5.0,Sachsen-Anhalt,2,cropland,0.7231217672172555,12.038715668277973,0.33031710994970886,60.98094539656143
2019.0,5.0,Sachsen-Anhalt,3,grassland,0.7154515497654274,12.190795912311232,0.3388721961185308,55.289192256473314
2019.0,5.0,Sachsen-Anhalt,4,other,0.6233837474368271,12.075632752206928,0.33281184664599867,60.25957369191136
2019.0,5.0,Schleswig-Holstein,1,forest,0.7255456581644597,11.093836101273963,0.26628553186371984,72.90465817421789
2019.0,5.0,Schleswig-Holstein,2,cropland,0.7185082071565284,10.994976900661912,0.275178505475198,69.54756748326183
2019.0,5.0,Schleswig-Holstein,3,grassland,0.7346713807112669,10.993950433577115,0.25774219108346663,67.9895743466403
2019.0,5.0,Schleswig-Holstein,4,other,0.5870075275204633,11.005788265388892,0.27695235084970293,69.5326301589696
2019.0,5.0,Thueringen,1,forest,0.7735026636548579,10.30368259116907,0.3572111429238943,108.29867681148887
2019.0,5.0,Thueringen,2,cropland,0.7522207954261838,10.802345358947539,0.3448109884583102,96.53597763462032
2019.0,5.0,Thueringen,3,grassland,0.7533789156345164,10.466082911058539,0.3539742345427161,105.64277497119636
2019.0,5.0,Thueringen,4,other,0.6510583976191976,10.69216101512445,0.347210539796956,99.9881157678565
2019.0,6.0,Baden-Wuerttemberg,1,forest,0.8004314477808622,19.072426190832577,0.36707795915447733,84.03439094306313
2019.0,6.0,Baden-Wuerttemberg,2,cropland,0.7250030569756594,19.556520188749552,0.3616517628898319,72.57560526445062
2019.0,6.0,Baden-Wuerttemberg,3,grassland,0.7511969081971767,18.957373322188293,0.3746748847119233,84.30016122164875
2019.0,6.0,Baden-Wuerttemberg,4,other,0.6046129697155017,19.763884382155865,0.35787701402653244,74.93396173889029
2019.0,6.0,Bayern,1,forest,0.7689882442201555,19.62246755453708,0.3056254123623546,53.26839272178895
2019.0,6.0,Bayern,2,cropland,0.6977780289563998,20.234839286257984,0.31632071677800705,52.23142569349768
2019.0,6.0,Bayern,3,grassland,0.7291519921258901,19.327855796700344,0.31973064805922635,58.22294586753908
2019.0,6.0,Bayern,4,other,0.5949054711073222,19.865764366705786,0.3119870361711733,54.46449946314347
2019.0,6.0,Berlin,1,forest,0.6586553120979851,22.940915007974688,0.20813622416833022,39.50498334363722
2019.0,6.0,Berlin,2,cropland,0.6776986024844719,22.66379421923886,0.21645721459021258,41.11654331825441
2019.0,6.0,Berlin,3,grassland,0.6439675731144178,22.730980972715514,0.21389114102072898,40.8653538410738
2019.0,6.0,Berlin,4,other,0.49919732305536096,23.003803730001195,0.20035798555654485,38.84458702896466
2019.0,6.0,Brandenburg,1,forest,0.7130187495895309,22.451903599107624,0.2624569676185422,43.737879678086664
2019.0,6.0,Brandenburg,2,cropland,0.6536506998213463,22.24088502534724,0.2692377439709258,46.40604036836995
2019.0,6.0,Brandenburg,3,grassland,0.6761441680908846,22.33815677142391,0.28735827642702305,46.78849084599736
2019.0,6.0,Brandenburg,4,other,0.6033324698891769,22.471337713644807,0.26902901720373057,42.18798471757376
2019.0,6.0,Bremen,1,forest,0.6591580609976957,19.413797737351633,0.3372565830987714,74.58240504984255
2019.0,6.0,Bremen,2,cropland,0.7198943856358035,19.622841542838454,0.3153731095625274,72.04111167774522
2019.0,6.0,Bremen,3,grassland,0.7028710568446653,19.447227717358942,0.32774010501965184,74.01345406329334
2019.0,6.0,Bremen,4,other,0.49885265461200284,19.339819434342488,0.3249253464195843,75.34770515338103
2019.0,6.0,Hamburg,1,forest,0.6758492648219173,19.434527580053103,0.28710220901791816,78.07980508337663
2019.0,6.0,Hamburg,2,cropland,0.7239624926729189,19.65481463344487,0.3660721215463263,83.21500315468914
2019.0,6.0,Hamburg,3,grassland,0.7205168678401099,19.58140803102958,0.3444444393885126,83.10321307910326
2019.0,6.0,Hamburg,4,other,0.47052550422053946,19.526219336069207,0.3288718763768614,81.51415351134256
2019.0,6.0,Hessen,1,forest,0.8131558548159611,19.539724358361564,0.3004932218469981,58.81684495911734
2019.0,6.0,Hessen,2,cropland,0.739001094725491,19.72167613660697,0.3001472749108775,59.08013071107707
2019.0,6.0,Hessen,3,grassland,0.7588154494465384,19.379761313212825,0.30459121844029724,60.93148970365611
2019.0,6.0,Hessen,4,other,0.6155639080923044,20.355223063119297,0.2841712505508743,51.58493843180715
2019.0,6.0,Mecklenburg-Vorpommern,1,forest,0.7707065581347123,20.264787370344415,0.28027518193846124,84.06968012089449
2019.0,6.0,Mecklenburg-Vorpommern,2,cropland,0.7336007154078795,20.089307509468156,0.2913998600373178,83.63154908321309
2019.0,6.0,Mecklenburg-Vorpommern,3,grassland,0.7392921714841687,20.194682769974563,0.2851267295409189,84.09348299957266
2019.0,6.0,Mecklenburg-Vorpommern,4,other,0.6162363936044083,20.17058026668389,0.291908645410086,82.5149280953413
2019.0,6.0,Niedersachsen,1,forest,0.757958264075549,19.82978296434182,0.27831674938454604,70.00807441619116
2019.0,6.0,Niedersachsen,2,cropland,0.7096092122483977,19.83910066379099,0.2890090885684783,64.98712810792787
2019.0,6.0,Niedersachsen,3,grassland,0.7235466819479938,19.26826617700687,0.3364823626631134,69.99199177170767
2019.0,6.0,Niedersachsen,4,other,0.6121556637260903,19.704031825972162,0.3140444520273829,64.08526624125052
2019.0,6.0,Nordrhein-Westfalen,1,forest,0.7472211052688716,19.403673276864133,0.2550313700779457,45.26393245746693
2019.0,6.0,Nordrhein-Westfalen,2,cropland,0.6881300542219831,19.906543797311937,0.23305687228641228,43.15288052096649
2019.0,6.0,Nordrhein-Westfalen,3,grassland,0.7187057405879823,19.419877557642355,0.2528538164568804,46.81172051244118
2019.0,6.0,Nordrhein-Westfalen,4,other,0.578666306197745,19.95440235940432,0.24571424766398925,42.77267095059223
2019.0,6.0,Rheinland-Pfalz,1,forest,0.802738782145968,19.260015246766923,0.28541882604483254,47.919442724719104
2019.0,6.0,Rheinland-Pfalz,2,cropland,0.7147274591023919,19.792053163777044,0.28432300506858754,44.82116477018605
2019.0,6.0,Rheinland-Pfalz,3,grassland,0.7296849624797278,19.328315084705917,0.28537529656063054,48.62092563671447
2019.0,6.0,Rheinland-Pfalz,4,other,0.6083812683562982,20.241918731223436,0.2941715616850862,45.26313228250856
2019.0,6.0,Saarland,1,forest,0.7641845428496847,19.49399555526491,0.2953583925410396,48.312778066864105
2019.0,6.0,Saarland,2,cropland,0.717553685871321,19.550725518699178,0.2939075737092881,48.833204850318104
2019.0,6.0,Saarland,3,grassland,0.7329609596161054,19.445438159941137,0.29761671241108795,48.92788881071081
2019.0,6.0,Saarland,4,other,0.6122189572680488,19.701384585530143,0.2874801063752587,45.463685069476576
2019.0,6.0,Sachsen,1,forest,0.7539123941655308,20.929473963845897,0.273116525736334,39.309624397294506
2019.0,6.0,Sachsen,2,cropland,0.7175625427832353,21.398412807991974,0.26660592642690384,35.08971882362001
2019.0,6.0,Sachsen,3,grassland,0.7240683494086557,20.87151581464913,0.2751018425720344,39.75388551002233
2019.0,6.0,Sachsen,4,other,0.5864732921052694,21.618411770066192,0.2587487954277496,34.68252382404012
2019.0,6.0,Sachsen-Anhalt,1,forest,0.7382088564722236,21.343325129489298,0.2918498713254798,65.88072692199212
2019.0,6.0,Sachsen-Anhalt,2,cropland,0.6914345330682286,21.44005726923097,0.2900067178561134,63.644720327291715
2019.0,6.0,Sachsen-Anhalt,3,grassland,0.6755348870152332,21.608041912483813,0.3029000084616991,67.03142050052153
2019.0,6.0,Sachsen-Anhalt,4,other,0.600563329770042,21.600598345217985,0.28521185701423873,57.47980290342218
2019.0,6.0,Schleswig-Holstein,1,forest,0.7682106275443239,18.770818223756898,0.24515077801301913,58.363410817615005
2019.0,6.0,Schleswig-Holstein,2,cropland,0.7521775875168756,18.46260424970065,0.251516006543884,55.15616508291811
2019.0,6.0,Schleswig-Holstein,3,grassland,0.7529522574477885,18.33278637350449,0.23507859336701636,56.32595430822641
2019.0,6.0,Schleswig-Holstein,4,other,0.6342577549592658,18.499376698467643,0.25177262724855304,54.70862972512203
2019.0,6.0,Thueringen,1,forest,0.8036506270095267,19.600982548402097,0.30436052914473005,56.87514463213549
